risk_rank,simulation_id,exposure_scenario_id,particle_id,polymer,size_um,size_class,shape,aging,charge,dose_level,daily_dose_unit,duration_days,gut_status,diet_state,particle_hazard_potential,interaction_risk_proxy,lymphatic_burden_index,macrophage_activation_score,ROS_score,cytokine_activation_score,systemic_inflammatory_spillover_score,immune_dysregulation_score,lymphatic_microplastic_immune_risk_index,final_risk_class,dominant_mechanistic_driver
29676,SIM007066,EXP0011,MP0316,PP,0.1,nano-scale,fiber,pristine,neutral,low,1.0,90,barrier-impaired,normal,0.5538178976872948,0.5891408842834259,0.1742837739290995,0.3251353498913972,0.35256256318201956,0.3110107097394755,0.28028299287129954,0.31035247195056903,0.406667188469308,moderate,oxidative stress dominated
29677,SIM024596,EXP0037,MP0296,PP,0.05,nano-scale,fiber,oxidized,negative,medium,5.0,180,normal,normal,0.7887968854977891,0.6028940544642114,0.1917823591800886,0.35344216530838946,0.42331104617567544,0.36431171487733593,0.3223670422456757,0.38134817510846725,0.4066550230844853,moderate,oxidative stress dominated
29678,SIM010058,EXP0015,MP0608,PVC,1.0,submicron-to-small,fragment,UV-aged,negative,low,1.0,180,inflamed,normal,0.7069081378357018,0.6177114999397348,0.1422818167478438,0.3405555283064604,0.38765609125149036,0.32289453633165555,0.2846939131121995,0.3265308741763184,0.4066429824416327,moderate,oxidative stress dominated
29679,SIM016150,EXP0024,MP0625,PVC,5.0,small microplastic,sphere,UV-aged,neutral,low,1.0,365,barrier-impaired,high-fat,0.5911620639051081,0.6021173880635718,0.1675873413487685,0.3211927137133925,0.37508510286020574,0.33363494774002295,0.3149322757233305,0.33282470850642526,0.4066348146116019,moderate,oxidative stress dominated
29680,SIM014384,EXP0022,MP0209,PE,1.0,submicron-to-small,fiber,pristine,negative,low,1.0,365,inflamed,high-fat,0.5633676546548871,0.6002869244898928,0.1740784350659409,0.32112452926956114,0.3685227405929145,0.3280848724783186,0.3087565393184686,0.32980022295129163,0.4066029332444422,moderate,oxidative stress dominated
29681,SIM041347,EXP0062,MP0172,PE,0.1,nano-scale,fragment,pristine,neutral,high,10.0,180,normal,high-fat,0.5357769980620178,0.5686351953826119,0.2819197535310207,0.31491365813543687,0.3965048234516743,0.40635896640240016,0.422353843206647,0.42769785869774524,0.4065945187966703,moderate,systemic spillover dominated
29682,SIM009953,EXP0015,MP0503,PS,5.0,small microplastic,fragment,oxidized,negative,low,1.0,180,inflamed,normal,0.7381753249424132,0.6208089082150862,0.1361480802577244,0.3448571421113266,0.394110956787219,0.3248974600196286,0.28367758920530495,0.32869800502971025,0.40658630225829456,moderate,oxidative stress dominated
29683,SIM003366,EXP0005,MP0666,PVC,10.0,larger microplastic,fragment,oxidized,positive,low,1.0,30,barrier-impaired,normal,0.7215808840719011,0.6078863858662402,0.1346334834770977,0.34729234061205794,0.3827743312158764,0.31563475676358843,0.27040440671203275,0.31002798300048323,0.4065814862706862,moderate,oxidative stress dominated
29684,SIM002335,EXP0004,MP0310,PP,0.1,nano-scale,fragment,UV-aged,neutral,low,1.0,30,inflamed,high-fat,0.681758616730778,0.6038046809999208,0.1613515722077344,0.32556637089264767,0.3748987605460874,0.31422443472170536,0.2833160611211606,0.30812674206197427,0.40657917017552847,moderate,oxidative stress dominated
29685,SIM045223,EXP0067,MP0673,PVC,10.0,larger microplastic,fiber,oxidized,neutral,high,10.0,365,normal,normal,0.6745440839893238,0.5903084756632712,0.2168155494735733,0.3435028238886435,0.4411338348322329,0.41635506088279817,0.3943493866553254,0.43618416885580125,0.4065681566326472,moderate,oxidative stress dominated
29686,SIM045093,EXP0067,MP0543,PVC,0.05,nano-scale,sphere,pristine,positive,high,10.0,365,normal,normal,0.5706139633029294,0.5716162840191554,0.2600666283106038,0.3327326529528643,0.428248043807381,0.4206365828451938,0.4240710048196408,0.44052548122645735,0.4065626738497824,moderate,oxidative stress dominated
29687,SIM005604,EXP0009,MP0204,PE,1.0,submicron-to-small,fragment,UV-aged,positive,low,1.0,90,inflamed,normal,0.7189463546836394,0.6124906670783149,0.1519503207617379,0.33894400637542743,0.3862805112718457,0.3184926135229311,0.27884882050020504,0.3207404862256621,0.406562200813775,moderate,oxidative stress dominated
29688,SIM014483,EXP0022,MP0308,PP,0.1,nano-scale,fragment,pristine,negative,low,1.0,365,inflamed,high-fat,0.5717919245375707,0.6030521715849976,0.1745126878175765,0.3195539268967096,0.3704458588101688,0.32905784301480506,0.311881192671863,0.33065451292891335,0.4065583744507267,moderate,oxidative stress dominated
29689,SIM041271,EXP0062,MP0096,PET,5.0,small microplastic,fragment,UV-aged,positive,high,10.0,180,normal,high-fat,0.675427984604136,0.6052291682720539,0.2162481635652815,0.3422919493678642,0.41965405283345686,0.40273687096712074,0.39612774897828995,0.4266536995732597,0.4065504349486512,moderate,oxidative stress dominated
29690,SIM017442,EXP0026,MP0567,PVC,0.05,nano-scale,fiber,oxidized,positive,medium,5.0,30,normal,high-fat,0.8302523729231442,0.6156177824063249,0.1659968233510325,0.3596403293659569,0.41296307613092753,0.3496135962772154,0.30711198103828585,0.3609528436156365,0.40654581672110973,moderate,oxidative stress dominated
29691,SIM002497,EXP0004,MP0472,PS,1.0,submicron-to-small,fragment,UV-aged,neutral,low,1.0,30,inflamed,high-fat,0.6883475578103085,0.6074716960018601,0.1505698044151402,0.3316983138787965,0.37632985762123483,0.3147158017474719,0.2811535647618893,0.30819494534743813,0.40653470028346345,moderate,oxidative stress dominated
29692,SIM003002,EXP0005,MP0302,PP,0.1,nano-scale,sphere,UV-aged,negative,low,1.0,30,barrier-impaired,normal,0.6760402770677265,0.5988808224883484,0.1622396924656931,0.33220657630511746,0.3738389893151953,0.31334581359809094,0.27653959897794306,0.308354038812066,0.4065291353006687,moderate,oxidative stress dominated
29693,SIM014194,EXP0022,MP0019,PET,0.05,nano-scale,fiber,pristine,neutral,low,1.0,365,inflamed,high-fat,0.5527739886307675,0.6053052974916544,0.1595349130174187,0.32250110233734297,0.36441958161491717,0.3261260625723959,0.3068184535874635,0.3265547987783253,0.4065279605815558,moderate,oxidative stress dominated
29694,SIM003236,EXP0005,MP0536,PS,10.0,larger microplastic,fiber,UV-aged,negative,low,1.0,30,barrier-impaired,normal,0.6803665692892866,0.6024408606536921,0.1364169196479521,0.3462801341852514,0.3736950681419552,0.3123773220039404,0.26794349163062575,0.3066353633901736,0.4065203927581329,moderate,oxidative stress dominated
29695,SIM014789,EXP0022,MP0614,PVC,1.0,submicron-to-small,fiber,pristine,negative,low,1.0,365,inflamed,high-fat,0.5766122804161438,0.6074724513020494,0.1572288200738409,0.32740100824812074,0.37007357950090997,0.3281603225716892,0.30599828419115604,0.3291130284940937,0.40650751441306654,moderate,oxidative stress dominated
29696,SIM017579,EXP0027,MP0029,PET,0.1,nano-scale,sphere,pristine,negative,medium,5.0,30,inflamed,normal,0.5247961137835092,0.566754258573778,0.2387988459689385,0.33857538767405576,0.35911353095866544,0.3540925146441746,0.34199620693553245,0.35791040802304,0.4065074595659593,moderate,oxidative stress dominated
29697,SIM002195,EXP0004,MP0170,PE,0.1,nano-scale,sphere,oxidized,negative,low,1.0,30,inflamed,high-fat,0.7247811137835093,0.6097700387451952,0.1593480773763352,0.3272799389620382,0.38459917772454094,0.3179776478871636,0.28645793641516526,0.31200297995098675,0.4065068953849837,moderate,oxidative stress dominated
29698,SIM013770,EXP0021,MP0270,PE,10.0,larger microplastic,fiber,oxidized,positive,low,1.0,365,inflamed,normal,0.7245940839893238,0.618391468720969,0.1361490517309746,0.34402174023941373,0.3980240660175338,0.3317561904425764,0.2926234508551161,0.33657787178000614,0.40650553047716365,moderate,oxidative stress dominated
29699,SIM014476,EXP0022,MP0301,PP,0.1,nano-scale,sphere,UV-aged,neutral,low,1.0,365,inflamed,high-fat,0.6377878683432859,0.6081437507799383,0.1733722578275675,0.3163566909264049,0.38338080228555926,0.332882610507123,0.3162085803258895,0.33478047502392094,0.40649978462866665,moderate,oxidative stress dominated
29700,SIM023060,EXP0035,MP0110,PET,10.0,larger microplastic,sphere,pristine,negative,medium,5.0,90,barrier-impaired,normal,0.4385620527949781,0.550520590165879,0.2556537478054929,0.3385071144229508,0.3551213650888108,0.366535333434916,0.3580888870154732,0.3704663881505589,0.4064989113160767,moderate,cytokine activation dominated
29701,SIM007351,EXP0011,MP0601,PVC,1.0,submicron-to-small,sphere,oxidized,neutral,low,1.0,90,barrier-impaired,normal,0.6754758951194663,0.6065188871449847,0.1529340551722893,0.33138324081949283,0.37723646390891474,0.31897467437669835,0.28402586095852733,0.31774550634493104,0.4064866474706872,moderate,oxidative stress dominated
29702,SIM021111,EXP0032,MP0186,PE,0.1,nano-scale,fiber,UV-aged,positive,medium,5.0,90,normal,high-fat,0.7679349283681511,0.6058834352445659,0.1913560039001659,0.34798188543290137,0.4095624425859905,0.35738243457520735,0.3246640831861861,0.3718994728636004,0.40648628286943767,moderate,oxidative stress dominated
29703,SIM014805,EXP0022,MP0630,PVC,5.0,small microplastic,sphere,oxidized,positive,low,1.0,365,inflamed,high-fat,0.70402234863808,0.6228662176243855,0.1445298151659776,0.3325333438979091,0.3963416034184969,0.3368124047211728,0.311242697066506,0.3382440516576056,0.4064783169856978,moderate,oxidative stress dominated
29704,SIM014577,EXP0022,MP0402,PP,10.0,larger microplastic,fiber,UV-aged,positive,low,1.0,365,inflamed,high-fat,0.6710248591761181,0.6182403202400427,0.1385780156851784,0.3335060962297969,0.38815536211511037,0.33351845995018,0.3059156400854586,0.33415735336690466,0.4064765871217369,moderate,oxidative stress dominated
29705,SIM005949,EXP0009,MP0549,PVC,0.05,nano-scale,sphere,oxidized,positive,low,1.0,90,inflamed,normal,0.7653981237434733,0.6244229652245644,0.1335253471013506,0.34359755979888423,0.39553464028656504,0.3219201346349931,0.2809757969147534,0.3228100197812608,0.40647386246697514,moderate,oxidative stress dominated
29706,SIM025912,EXP0039,MP0262,PE,10.0,larger microplastic,fiber,pristine,neutral,medium,5.0,180,inflamed,normal,0.4625543919288671,0.5522839449950685,0.249183611084211,0.333177391299672,0.3688293916266827,0.37262556846726697,0.3625318832550438,0.37709892694184466,0.4064706455360205,moderate,cytokine activation dominated
29707,SIM036867,EXP0055,MP0417,PS,0.05,nano-scale,fragment,pristine,positive,high,10.0,90,normal,normal,0.6345530348349352,0.5925865551158873,0.2415167188220251,0.3457681131589525,0.3985996009736767,0.390786395112437,0.3712060220020894,0.41670352134028565,0.4064677658837632,moderate,oxidative stress dominated
29708,SIM002573,EXP0004,MP0548,PVC,0.05,nano-scale,sphere,oxidized,negative,low,1.0,30,inflamed,high-fat,0.7398784453220459,0.6174071116212326,0.1401903870183283,0.33399101423150346,0.38727986821403465,0.3189653973471163,0.2848133829729699,0.3116116036132354,0.4064645385090773,moderate,oxidative stress dominated
29709,SIM015554,EXP0024,MP0029,PET,0.1,nano-scale,sphere,pristine,negative,low,1.0,365,barrier-impaired,high-fat,0.5247961137835092,0.6019007482538427,0.1642831423603833,0.3200439266563606,0.3611165666578176,0.3296351861953985,0.3150401193902196,0.32753983247447555,0.4064624097868815,moderate,oxidative stress dominated
29710,SIM013790,EXP0021,MP0290,PP,0.05,nano-scale,fiber,pristine,negative,low,1.0,365,inflamed,normal,0.594040447436047,0.6004614753634419,0.1696352833482833,0.33064571940171306,0.37328553867593306,0.3247600185272999,0.2952284276845352,0.3300210144353433,0.4064578117411401,moderate,oxidative stress dominated
29711,SIM009661,EXP0015,MP0211,PE,1.0,submicron-to-small,fiber,UV-aged,neutral,low,1.0,180,inflamed,normal,0.6732454405432013,0.6060816051066765,0.1604682007920179,0.3317373310720575,0.3803963215894102,0.3199769123279152,0.2843523004121095,0.3244446185035831,0.40645292762465945,moderate,oxidative stress dominated
29712,SIM033413,EXP0050,MP0338,PP,1.0,submicron-to-small,fragment,UV-aged,negative,high,10.0,30,normal,high-fat,0.6913824599425894,0.5932938275452546,0.2468552600902488,0.33568869661727513,0.3973796495991049,0.3863250069982581,0.378536603252684,0.4093773218387933,0.40645183255812356,moderate,oxidative stress dominated
29713,SIM014972,EXP0023,MP0122,PET,10.0,larger microplastic,fragment,UV-aged,negative,low,1.0,365,barrier-impaired,normal,0.626038218088397,0.6060083618193286,0.1479502882899875,0.33967583891072706,0.3802459213226325,0.33046264243990975,0.2965259482167024,0.33253109884007803,0.4064457081009162,moderate,oxidative stress dominated
29714,SIM015250,EXP0023,MP0400,PP,10.0,larger microplastic,fiber,UV-aged,neutral,low,1.0,365,barrier-impaired,normal,0.6079709072630696,0.5971192707119916,0.1600487660452323,0.3322053693508931,0.37624941822275043,0.3288943442703358,0.29660248292635094,0.33111587832771494,0.40644400372613837,moderate,oxidative stress dominated
29715,SIM014818,EXP0022,MP0643,PVC,5.0,small microplastic,fiber,UV-aged,neutral,low,1.0,365,inflamed,high-fat,0.6475333264509356,0.6146137051937353,0.1433552281231214,0.3306218283069021,0.3830564955583586,0.33146274788882696,0.3050251984394382,0.3322280117503043,0.40644291912760727,moderate,oxidative stress dominated
29716,SIM003413,EXP0006,MP0038,PET,0.1,nano-scale,fragment,pristine,negative,low,1.0,30,barrier-impaired,high-fat,0.568750634253209,0.5975383740557018,0.1530980814117285,0.3278158397764372,0.35247838663746883,0.31078985492255545,0.28308422684654133,0.30073553745870446,0.4064340942837928,moderate,oxidative stress dominated
29717,SIM006635,EXP0010,MP0560,PVC,0.05,nano-scale,fiber,pristine,negative,low,1.0,90,inflamed,high-fat,0.6099868854977891,0.6095393194050175,0.1488617996073559,0.32939247696612683,0.3643922675661597,0.31616697588061027,0.2881378100598566,0.3131370093821386,0.40642402639694236,moderate,oxidative stress dominated
29718,SIM045041,EXP0067,MP0491,PS,5.0,small microplastic,sphere,UV-aged,negative,high,10.0,365,normal,normal,0.6484056987396448,0.5798449981697896,0.2471577323497056,0.33888586255584596,0.4423018397972584,0.42260598508606007,0.4179621446025801,0.4436915276446045,0.40642149026751967,moderate,oxidative stress dominated
29719,SIM008082,EXP0012,MP0657,PVC,10.0,larger microplastic,sphere,oxidized,positive,low,1.0,90,barrier-impaired,high-fat,0.6817936052614184,0.61352563814023,0.1443578120086125,0.3320510178933589,0.38075180760979266,0.3250019296523226,0.29426204142477425,0.320285503298568,0.40641516601364613,moderate,oxidative stress dominated
29720,SIM006946,EXP0011,MP0196,PE,1.0,submicron-to-small,sphere,oxidized,neutral,low,1.0,90,barrier-impaired,normal,0.6621410728501957,0.5990031201081002,0.1712475828794044,0.3251568670487078,0.37514922160390207,0.318468085162703,0.2859075879349332,0.3183994832271007,0.40641507742845734,moderate,oxidative stress dominated
29721,SIM022493,EXP0034,MP0218,PE,5.0,small microplastic,sphere,pristine,negative,medium,5.0,90,inflamed,high-fat,0.4682400655063121,0.5569833810350335,0.2671273750977142,0.32052580806771325,0.36051877362167195,0.36878331125246844,0.38193120125721436,0.3734267467726763,0.40641320977889,moderate,systemic spillover dominated
29722,SIM005868,EXP0009,MP0468,PS,1.0,submicron-to-small,sphere,oxidized,positive,low,1.0,90,inflamed,normal,0.7583462512804243,0.6209682778863501,0.1402516325482346,0.34314082197180373,0.3944981461715848,0.3214785833178267,0.2803136827547378,0.3231204019992185,0.4064021940355254,moderate,oxidative stress dominated
29723,SIM019551,EXP0029,MP0651,PVC,10.0,larger microplastic,sphere,pristine,positive,medium,5.0,30,barrier-impaired,normal,0.4827443517080878,0.5532779619772378,0.2504551259845807,0.34262574425774883,0.3534375092350257,0.3586767812565398,0.3439898351023377,0.3602431752762689,0.4064004454254373,moderate,cytokine activation dominated
29724,SIM045581,EXP0068,MP0356,PP,5.0,small microplastic,sphere,UV-aged,negative,high,10.0,365,normal,high-fat,0.6137325694985054,0.5749253778206059,0.2598341757813671,0.3209279177191203,0.4363421052661771,0.42559743234229985,0.45011663119010953,0.44509045865311675,0.4063952143300036,moderate,systemic spillover dominated
29725,SIM003004,EXP0005,MP0304,PP,0.1,nano-scale,sphere,oxidized,neutral,low,1.0,30,barrier-impaired,normal,0.6843036543177977,0.5973536457540503,0.1647904320622458,0.32891327381760355,0.37482486506710283,0.3131763080997724,0.2768688541137042,0.30832502961304264,0.40639323476073963,moderate,oxidative stress dominated
29726,SIM018183,EXP0027,MP0633,PVC,5.0,small microplastic,fragment,pristine,positive,medium,5.0,30,inflamed,normal,0.5466416274669788,0.568547544398461,0.2290332427038244,0.34818034088274963,0.36397760626861997,0.3551253366729212,0.33366639303606793,0.35899945604332417,0.406391989435647,moderate,oxidative stress dominated
29727,SIM025394,EXP0038,MP0419,PS,0.05,nano-scale,fragment,UV-aged,negative,medium,5.0,180,normal,high-fat,0.7572880698213449,0.6085507651412337,0.1858997294401586,0.3483822593764573,0.4175588009153991,0.3655281666810628,0.3372037721093639,0.3802158084013438,0.40639147238728324,moderate,oxidative stress dominated
29728,SIM007415,EXP0011,MP0665,PVC,10.0,larger microplastic,fragment,oxidized,negative,low,1.0,90,barrier-impaired,normal,0.6963380830832262,0.610449046200876,0.1377692452839986,0.3421388769892685,0.38156306735915274,0.3201586987488743,0.27925704044394795,0.31884268753678524,0.40638829257178827,moderate,oxidative stress dominated
29729,SIM033019,EXP0049,MP0619,PVC,1.0,submicron-to-small,fiber,oxidized,neutral,high,10.0,30,normal,normal,0.7345740380924283,0.5987080905486302,0.2250962984870551,0.34994155205956934,0.40386345224109715,0.38191007681261335,0.34974109256680525,0.40619246470780446,0.4063878416402119,moderate,oxidative stress dominated
29730,SIM029066,EXP0044,MP0041,PET,0.1,nano-scale,fragment,UV-aged,negative,medium,5.0,365,normal,high-fat,0.7169580472366014,0.5999073688210013,0.1902860295146264,0.34555145708825846,0.4264800786736208,0.37780622414756093,0.35617937282776924,0.3900474442295223,0.40637742849969954,moderate,oxidative stress dominated
29731,SIM015087,EXP0023,MP0237,PE,5.0,small microplastic,fiber,pristine,positive,low,1.0,365,barrier-impaired,normal,0.549881838085156,0.5924802005899208,0.1692075026790044,0.33361835999983913,0.36630566120929103,0.326812764425854,0.2965754507073818,0.3293099542399317,0.40637568733338586,moderate,oxidative stress dominated
29732,SIM002435,EXP0004,MP0410,PS,0.05,nano-scale,sphere,UV-aged,negative,low,1.0,30,inflamed,high-fat,0.7130282023599587,0.6136191785981061,0.1468397500059109,0.33309289019224936,0.38224562958833863,0.3175321696486067,0.28450782680214937,0.31056616316827895,0.4063718124184836,moderate,oxidative stress dominated
29733,SIM006450,EXP0010,MP0375,PP,5.0,small microplastic,fiber,UV-aged,positive,low,1.0,90,inflamed,high-fat,0.6953583264509355,0.6161699242283551,0.1394384942248313,0.3347192797640678,0.38172439078309667,0.3214260051064684,0.28799559280468184,0.3188801625013837,0.4063710980668596,moderate,oxidative stress dominated
29734,SIM028700,EXP0043,MP0350,PP,1.0,submicron-to-small,fiber,oxidized,negative,medium,5.0,365,normal,normal,0.7570772804161439,0.5918286149902474,0.199602674644828,0.3518267490796529,0.43558073383010176,0.37847722765561786,0.3397060011114519,0.39275002095084777,0.40636685998525346,moderate,oxidative stress dominated
29735,SIM002492,EXP0004,MP0467,PS,1.0,submicron-to-small,sphere,oxidized,negative,low,1.0,30,inflamed,high-fat,0.7329854250446683,0.6140204139082817,0.1468207079370199,0.33346235737025975,0.3861731233549067,0.31844009973083,0.2841378075771875,0.3118704109276061,0.4063611304195366,moderate,oxidative stress dominated
29736,SIM003379,EXP0006,MP0004,PET,0.05,nano-scale,sphere,UV-aged,neutral,low,1.0,30,barrier-impaired,high-fat,0.6361241454777946,0.6029950122684965,0.15122615491435,0.3248398214562377,0.36576511389678945,0.314833856887749,0.2866962011730186,0.30483441620380675,0.4063477192909154,moderate,oxidative stress dominated
29737,SIM011429,EXP0017,MP0629,PVC,5.0,small microplastic,sphere,oxidized,negative,low,1.0,180,barrier-impaired,normal,0.6787570461563045,0.6100080344702782,0.1504719994812578,0.33574550634637823,0.38343202951839916,0.3255220355716587,0.2903643083040255,0.32678815056311483,0.4063430804621168,moderate,oxidative stress dominated
29738,SIM003776,EXP0006,MP0401,PP,10.0,larger microplastic,fiber,UV-aged,negative,low,1.0,30,barrier-impaired,high-fat,0.6457997939918658,0.5990278027519742,0.1484845405971522,0.33133508475437556,0.3675130852409883,0.3147145270094783,0.2810351386104286,0.30564581395859536,0.406327489339633,moderate,oxidative stress dominated
29739,SIM001642,EXP0003,MP0292,PP,0.05,nano-scale,fiber,UV-aged,neutral,low,1.0,30,inflamed,normal,0.7040147123508191,0.6011823936683659,0.1560173062129935,0.33615723454436464,0.3774319474459617,0.3096608318668949,0.2685010687609775,0.30749579314622383,0.4063184743304833,moderate,oxidative stress dominated
29740,SIM021713,EXP0033,MP0113,PET,10.0,larger microplastic,sphere,UV-aged,negative,medium,5.0,90,inflamed,normal,0.5862509392779143,0.5753573608156345,0.2267529496668917,0.3440203073867299,0.38158239505574737,0.36674346327642254,0.35207338901823804,0.3740541252477269,0.4063102441094312,moderate,oxidative stress dominated
29741,SIM041711,EXP0062,MP0536,PS,10.0,larger microplastic,fiber,UV-aged,negative,high,10.0,180,normal,high-fat,0.6803665692892866,0.6075173491527852,0.2034162409878599,0.34279554665232376,0.4182044900942731,0.40028269309139525,0.38722728163601766,0.4230304162779605,0.4063068904922908,moderate,oxidative stress dominated
29742,SIM003882,EXP0006,MP0507,PS,5.0,small microplastic,fiber,pristine,positive,low,1.0,30,barrier-impaired,high-fat,0.5822727957630964,0.5962504997561634,0.1505953121315004,0.3349854675673422,0.35580208763325083,0.3116940022551196,0.27924727328349574,0.3025243382552033,0.40630596029348887,moderate,oxidative stress dominated
29743,SIM045388,EXP0068,MP0163,PE,0.1,nano-scale,sphere,pristine,neutral,high,10.0,365,normal,high-fat,0.491789894481018,0.550218490773512,0.299344303195218,0.3034863254592863,0.41720628956450306,0.4269493286663302,0.4679622637705059,0.44364185973363013,0.4063048695858408,moderate,systemic spillover dominated
29744,SIM033421,EXP0050,MP0346,PP,1.0,submicron-to-small,fiber,UV-aged,neutral,high,10.0,30,normal,high-fat,0.6710204405432016,0.5889325530562591,0.2479228717682216,0.33291806008577096,0.39205940546200546,0.384704842970475,0.3739048788112703,0.4066458956130967,0.4063023252516044,moderate,oxidative stress dominated
29745,SIM006896,EXP0011,MP0146,PE,0.05,nano-scale,fragment,pristine,negative,low,1.0,90,barrier-impaired,normal,0.5756320111989162,0.5935102648096093,0.1716635841983624,0.32750618946508264,0.35783664560144635,0.31335077274115875,0.2824099722347329,0.3126639248649809,0.4062979445428646,moderate,oxidative stress dominated
29746,SIM045867,EXP0068,MP0642,PVC,5.0,small microplastic,fiber,pristine,positive,high,10.0,365,normal,high-fat,0.5629362347462927,0.581652425314916,0.2325879816702088,0.3350519115143025,0.4224376215450708,0.41729738178916986,0.4171615597235292,0.43456143536170194,0.4062975115534639,moderate,oxidative stress dominated
29747,SIM021347,EXP0032,MP0422,PS,0.05,nano-scale,fragment,oxidized,negative,medium,5.0,90,normal,high-fat,0.8038105980424504,0.6148981941035441,0.1770202338781574,0.3520397766256484,0.4162882980662962,0.3580223358361558,0.32402884607726185,0.37265404845414674,0.4062937187747934,moderate,oxidative stress dominated
29748,SIM015312,EXP0023,MP0462,PS,1.0,submicron-to-small,sphere,pristine,positive,low,1.0,365,barrier-impaired,normal,0.5623069814490479,0.5982747075935221,0.1691088599759169,0.33176104496496406,0.3692799103083021,0.32834936725344094,0.3018312911528723,0.33070144315904404,0.40628131213231733,moderate,oxidative stress dominated
29749,SIM005544,EXP0009,MP0144,PE,0.05,nano-scale,sphere,oxidized,positive,low,1.0,90,inflamed,normal,0.7516489633029294,0.6169588977595948,0.1512314922562095,0.33708199307677017,0.3931638447495216,0.32111167393945755,0.282627346219382,0.3231547860389675,0.40627700666942607,moderate,oxidative stress dominated
29750,SIM033088,EXP0050,MP0013,PET,0.05,nano-scale,fragment,UV-aged,neutral,high,10.0,30,normal,high-fat,0.680396792617437,0.5986465737076253,0.2319519917236335,0.33684621794127045,0.393840280136876,0.382603367152216,0.3728460055001497,0.40491184693184934,0.40626826455761594,moderate,oxidative stress dominated
29751,SIM029068,EXP0044,MP0043,PET,0.1,nano-scale,fragment,oxidized,neutral,medium,5.0,365,normal,high-fat,0.7252292915226372,0.59837071669512,0.1925373988497133,0.3418416004605916,0.4276803754969711,0.3780361594830126,0.3574650777629772,0.3901330840280871,0.40626629079902254,moderate,oxidative stress dominated
29752,SIM007349,EXP0011,MP0599,PVC,1.0,submicron-to-small,sphere,UV-aged,negative,low,1.0,90,barrier-impaired,normal,0.6654125720195638,0.6075059242472801,0.150286751326,0.3342725765238226,0.3756522072458272,0.3188106985659712,0.2834817673324483,0.31743677175194496,0.4062632392450781,moderate,oxidative stress dominated
29753,SIM033453,EXP0050,MP0378,PP,5.0,small microplastic,fiber,oxidized,positive,high,10.0,30,normal,high-fat,0.7450562347462926,0.6074858404154487,0.212845176597356,0.3465868139404049,0.40675026821027127,0.3845323331550454,0.3644395373211122,0.40703166534312735,0.40626046440709035,moderate,oxidative stress dominated
29754,SIM037704,EXP0056,MP0579,PVC,0.1,nano-scale,fragment,pristine,positive,high,10.0,90,normal,high-fat,0.6131942915226372,0.5953876037785862,0.2390834258427142,0.33558089657667256,0.3940262635726651,0.39146860696910335,0.3886513328682283,0.4155452462691249,0.4062491226920861,moderate,oxidative stress dominated
29755,SIM033519,EXP0050,MP0444,PS,0.1,nano-scale,fragment,pristine,positive,high,10.0,30,normal,high-fat,0.6328365014980838,0.5930241334444112,0.2423058496346971,0.3404508445907717,0.38630738265903675,0.38280189494580785,0.3735185990450199,0.40514851509472466,0.40624844079751954,moderate,oxidative stress dominated
29756,SIM037500,EXP0056,MP0375,PP,5.0,small microplastic,fiber,UV-aged,positive,high,10.0,90,normal,high-fat,0.6953583264509355,0.6049179870067585,0.2182855761367869,0.34115264367888054,0.4086930674161858,0.392965611495653,0.37996603914202304,0.41707301463423685,0.4062441491950701,moderate,oxidative stress dominated
29757,SIM036463,EXP0055,MP0013,PET,0.05,nano-scale,fragment,UV-aged,neutral,high,10.0,90,normal,normal,0.680396792617437,0.597511313854287,0.2320001789405176,0.3417188695901132,0.4054038173542804,0.3902916867341016,0.37056557199932494,0.4163114373410595,0.4062331328518443,moderate,oxidative stress dominated
29758,SIM036790,EXP0055,MP0340,PP,1.0,submicron-to-small,fragment,oxidized,neutral,high,10.0,90,normal,normal,0.7014654403358933,0.590721026438679,0.2486409612951587,0.3369562357261672,0.41073678828138227,0.3946406434576742,0.37757322107012325,0.42102616299188356,0.4062305387341437,moderate,oxidative stress dominated
29759,SIM045851,EXP0068,MP0626,PVC,5.0,small microplastic,sphere,UV-aged,negative,high,10.0,365,normal,high-fat,0.6290507057936533,0.5836434034624849,0.2434002984601111,0.32833640112827184,0.43694852794835154,0.42261660852376903,0.4390659896640846,0.4426915613475107,0.4062258447425604,moderate,systemic spillover dominated
29760,SIM014037,EXP0021,MP0537,PS,10.0,larger microplastic,fiber,UV-aged,positive,low,1.0,365,inflamed,normal,0.7056078409041291,0.6202231915069083,0.1285237065710045,0.34891406315369955,0.39397474177689995,0.33043756495377585,0.2900749656383512,0.3349299781511675,0.4062094577037662,moderate,oxidative stress dominated
29761,SIM006944,EXP0011,MP0194,PE,1.0,submicron-to-small,sphere,UV-aged,negative,low,1.0,90,barrier-impaired,normal,0.652073807269927,0.5999867577090543,0.1686235787823841,0.3280785302987568,0.3735760204163762,0.31831096855677593,0.2853542751348369,0.31810280324425394,0.4062006653890786,moderate,oxidative stress dominated
29762,SIM025396,EXP0038,MP0421,PS,0.05,nano-scale,fragment,oxidized,neutral,medium,5.0,180,normal,high-fat,0.7655380348349352,0.6070063359459084,0.1880315110859736,0.34471546653364815,0.4185505967614326,0.3655884149703508,0.33820112164070876,0.3801990526046814,0.4061962953193346,moderate,oxidative stress dominated
